run_id,run_name,selected_id,state,created_at,run_kind,train_model,variant,probe_dtype_tag,layer,seed,probe_dtype,normalize_before_head,probe_dtype_expected,normalize_before_head_expected,train/loss,train/lm_loss,train/kl_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
j5ktqsnw,llama_seed_ablation_lora_no_ln_bf16_layer30_seed42,llama_seed_ablation_lora_no_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,30,42,bfloat16,,bfloat16,none,0.3536677360534668,0.20014901459217072,0.007892785593867302,0.9046098854094456,0.34929751428130307,,0.7105339947475926,0.883187238628668,0.5902528959543605,,0.6501047828739688,0.9128420875430648,0.7124627310673822,,0.7350678733031675,0.9009873545907056,0.34008847092959243,,0.6855711892193778,0.8877584758231882,0.6153467551034758,,0.6639162628136992,0.9135392504917156,0.719229397074563,,0.7361800728235683
q9dm1t9b,llama_seed_ablation_lora_no_ln_fp32_layer30_seed42,llama_seed_ablation_lora_no_ln_fp32_layer30_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,lora_no_ln,fp32,30,42,float32,,float32,none,0.3658217787742615,0.20160721242427823,0.007704559713602066,0.904117269041866,0.34886356611510644,,0.7081200095498316,0.8828013145839702,0.5893615539928985,,0.6501843648035652,0.912691161232836,0.7089241034195163,,0.733710407239819,0.9008825566852824,0.33862079189413913,,0.6853189687787126,0.8879864409642434,0.6156297971571534,,0.6655737114237844,0.913948373018661,0.7210399786305761,,0.7365110890433632
g8e9x0l1,llama_seed_ablation_lora_no_ln_bf16_layer30_seed43,llama_seed_ablation_lora_no_ln_bf16_layer30_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,30,43,bfloat16,,bfloat16,none,0.5511191487312317,0.20376776158809665,0.01412354875355959,0.9044266354887064,0.35039049543165574,,0.7098442846910895,0.8800378857530959,0.5983522142121525,,0.6416690983367377,0.912145109519935,0.7156348373557188,,0.7330316742081447,0.9028123322014608,0.3398398523248852,,0.6906876610157278,0.8878067220804482,0.6278327591967464,,0.6606373970850523,0.9137254119051396,0.7266568227221402,,0.7375041377027475
fcswlwca,llama_seed_ablation_lora_no_ln_fp32_layer30_seed43,llama_seed_ablation_lora_no_ln_fp32_layer30_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,30,43,float32,,float32,none,0.5397473573684692,0.2020101249217987,0.013720841147005558,0.9051285667662832,0.3515334178301614,,0.7122847971987161,0.8810887241652139,0.6019755955839629,,0.6429689365201475,0.9125085258853134,0.7145676146256529,,0.7386877828054299,0.9025163863668092,0.33848668528229925,,0.6918226529987209,0.8881203296439708,0.6291211636497543,,0.6637180896103194,0.9133989126523608,0.725916934015434,,0.7366765971532605
hezqj167,llama_seed_ablation_lora_no_ln_bf16_layer30_seed44,llama_seed_ablation_lora_no_ln_bf16_layer30_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,bf16,30,44,bfloat16,,bfloat16,none,0.31895363330841064,0.13228456676006317,0.008152992464601994,0.9067198639119364,0.3517794310360839,,0.7153619651431148,0.8837471056582862,0.5921011497446942,,0.6500517282542377,0.9130705570825556,0.7078356426182513,,0.7366515837104073,0.9019966891774728,0.33709445421128337,,0.6854811104905688,0.8884797732097843,0.6165376610621331,,0.6623308771866612,0.9131508768388684,0.7167113494191242,,0.740317775571003
orqu5mvk,llama_seed_ablation_lora_no_ln_fp32_layer30_seed44,llama_seed_ablation_lora_no_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,lora_no_ln,fp32,30,44,float32,,float32,none,0.31793200969696045,0.13284005224704742,0.00819854810833931,0.906289472899966,0.3520360600317574,,0.7131601984242778,0.8837681268498221,0.5949342982289088,,0.6518025307053612,0.9126627093659128,0.7092097445038622,,0.733710407239819,0.9017982478404548,0.33745854668818215,,0.6854811104905688,0.8885997413054341,0.6195385943222376,,0.6636099951357487,0.9131582357728816,0.71788032364186,,0.7429659053293611
gqpzkicz,llama_seed_ablation_no_lora_ln_bf16_layer10_seed42,llama_seed_ablation_no_lora_ln_bf16_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,10,42,bfloat16,,bfloat16,layernorm,0.361492931842804,0.1933574229478836,0.0,0.8805792044108542,0.28286623578728953,,0.6443748839430193,0.8344223007762233,0.4072915194702949,,0.5453219089052179,0.8748948836948309,0.6067139737991266,,0.640950226244344,0.8769380172546734,0.2930256450784368,,0.616192552290702,0.8383033606346145,0.48051527286393736,,0.5498946078872935,0.8777200239783545,0.6471471471471472,,0.6506123800066204
jc3a7vs1,llama_seed_ablation_no_lora_ln_fp32_layer10_seed42,llama_seed_ablation_no_lora_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,10,42,float32,,float32,layernorm,0.35372650623321533,0.1933574229478836,0.0,0.87359087701556,0.27974474248780423,,0.6265220044035335,0.8376576455525104,0.41271697276374414,,0.5538902299917765,0.878988243872408,0.6105808562857922,,0.6502262443438914,0.8700801782858089,0.2881304928202714,,0.6012574990541734,0.8420123977048206,0.48394287343511055,,0.5607400868358946,0.8821722796571178,0.6553629976580796,,0.6631909963588216
gxe2pzdb,llama_seed_ablation_no_lora_ln_bf16_layer10_seed43,llama_seed_ablation_no_lora_ln_bf16_layer10_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_ln,bf16,10,43,bfloat16,,bfloat16,layernorm,0.6058343648910522,0.1932820975780487,0.0,0.8800297237938229,0.28775513012840803,,0.6437912831259782,0.8352515778423435,0.4182687498749675,,0.547842003342441,0.874571601473273,0.6078112286411717,,0.6470588235294118,0.8766062425858165,0.2944672067056579,,0.6180661898499289,0.8380475614543675,0.4856973355000129,,0.5487776316500621,0.8771204293022028,0.6535740878629933,,0.6459781529294936
d2hah9ns,llama_seed_ablation_no_lora_ln_fp32_layer10_seed43,llama_seed_ablation_no_lora_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,10,43,float32,,float32,layernorm,0.6213151812553406,0.1932820975780487,0.0,0.8727744325944508,0.2855389377343135,,0.629015571530891,0.8392498274590503,0.42630918471007706,,0.5537841207523145,0.8786998472354846,0.617829248586049,,0.6547511312217195,0.8695345969532097,0.28911400060477777,,0.6036355774947304,0.8423856278302017,0.49188424437299033,,0.5595690633613778,0.8815098397850913,0.6651231709575848,,0.6567361800728235
b7lzwzkt,llama_seed_ablation_no_lora_ln_bf16_layer10_seed44,llama_seed_ablation_no_lora_ln_bf16_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,10,44,bfloat16,,bfloat16,layernorm,0.3463510274887085,0.12387654185295104,0.0,0.8793375743176931,0.28354153867158166,,0.6421200626044513,0.8346883393916751,0.4155927319298807,,0.545534127384142,0.8747908316136442,0.6138266270591413,,0.6434389140271494,0.8761822926272943,0.2952315306035518,,0.6162285837822257,0.8389327481944122,0.48993021193465885,,0.5533896625650819,0.8783529627239359,0.6561596568124592,,0.6514399205561072
hzlnefj2,llama_seed_ablation_no_lora_ln_fp32_layer10_seed44,llama_seed_ablation_no_lora_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,10,44,float32,,float32,layernorm,0.3297030031681061,0.12387654185295104,0.0,0.870711593782562,0.28001549704086676,,0.6220654163461283,0.8386487883526716,0.4194013126300624,,0.5520598456110566,0.879030990202367,0.6175040518638574,,0.6486425339366516,0.8676252597449108,0.2879368590083471,,0.6003386960203217,0.8432034874050531,0.4901806553106988,,0.5635145116832111,0.8829306824430944,0.6627505827505827,,0.6640185369083085
nkrvck63,llama_seed_ablation_no_lora_ln_bf16_layer20_seed42,llama_seed_ablation_no_lora_ln_bf16_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,20,42,bfloat16,,bfloat16,layernorm,0.3849323093891144,0.1933574229478836,0.0,0.8728342249872987,0.2631086007406233,,0.6257792397272992,0.8228527772261861,0.3766190908340896,,0.5189007082791735,0.8698293871585575,0.5942289106723734,,0.6334841628959276,0.8706678759243957,0.2754463835367699,,0.6012755147999351,0.8262460235096531,0.4386815187704172,,0.5298971300917001,0.8746019636593605,0.6337662337662338,,0.6463091691492883
96l6c89m,llama_seed_ablation_no_lora_ln_fp32_layer20_seed42,llama_seed_ablation_no_lora_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,20,42,float32,,float32,layernorm,0.3682791590690613,0.1933574229478836,0.0,0.8640955538153912,0.2627296108386154,,0.6051940472716661,0.8276991086121138,0.3846422913108784,,0.5298564872536277,0.876114661749307,0.604267033723331,,0.643212669683258,0.8636117062925153,0.27183840652716074,,0.5884122723260129,0.8321431688774859,0.4413014626037296,,0.5438052858198065,0.8808363942072404,0.6414005386687187,,0.6610393909301556
rrvx18s8,llama_seed_ablation_no_lora_ln_bf16_layer20_seed43,llama_seed_ablation_no_lora_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,20,43,bfloat16,,bfloat16,layernorm,0.6488235592842102,0.1932820975780487,0.0,0.8686767668742325,0.2675847247946387,,0.6187229753030745,0.8235137080357906,0.3870822595819528,,0.5238347879141576,0.8704289080642702,0.6028629856850716,,0.6434389140271494,0.8690146181074028,0.27971748733434826,,0.6018340029185508,0.8281271674870346,0.447580001064906,,0.5378240582268903,0.8747055370088286,0.6408026755852843,,0.6499503475670307
q6vrw7c5,llama_seed_ablation_no_lora_ln_fp32_layer20_seed43,llama_seed_ablation_no_lora_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,20,43,float32,,float32,layernorm,0.6436977982521057,0.1932820975780487,0.0,0.8602434868872962,0.26779804143228775,,0.6039207363981218,0.8302482396011811,0.39988610710000205,,0.5378146802132796,0.8760463014830445,0.6153221440173254,,0.6459276018099548,0.8611449592459554,0.27650709291030096,,0.5868629181904985,0.8347691513140028,0.4565906168387841,,0.5525429225142775,0.8810183806956942,0.652565683391824,,0.660377358490566
u45jt1yw,llama_seed_ablation_no_lora_ln_bf16_layer20_seed44,llama_seed_ablation_no_lora_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,20,44,bfloat16,,bfloat16,layernorm,0.3952409029006958,0.12387654185295104,0.0,0.8715867636672082,0.26366376613774667,,0.6181393744860334,0.8237696553864511,0.3807099304030056,,0.5205984561105659,0.8713820657619472,0.598382010146716,,0.6445701357466064,0.8703049106125663,0.2783971722577342,,0.5993117985118994,0.828049678792591,0.4477116370494329,,0.5320229880915921,0.8752736135164715,0.6372699386503068,,0.6506123800066204
d6c8w9wq,llama_seed_ablation_no_lora_ln_fp32_layer20_seed44,llama_seed_ablation_no_lora_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,20,44,float32,,float32,layernorm,0.3924986720085144,0.12387654185295104,0.0,0.863615279023957,0.2634942592336423,,0.6039472637079873,0.8310608105212024,0.38972092642605777,,0.5353741677056529,0.8776458543154766,0.6090512540894221,,0.6558823529411765,0.8624449259910244,0.2733792080963048,,0.5850973751058425,0.834603315373359,0.4509723126819348,,0.5463635217179815,0.8810169672572404,0.6466539196940727,,0.6643495531281033
i01f36kn,llama_seed_ablation_no_lora_ln_bf16_layer26_seed42,llama_seed_ablation_no_lora_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,26,42,bfloat16,,bfloat16,layernorm,0.39469724893569946,0.1933574229478836,0.0,0.8633057637079845,0.2517150714739037,,0.6066265220044035,0.8102204379609058,0.3497889675156962,,0.5004377006127808,0.8614305879257017,0.5878745644599304,,0.6221719457013575,0.8621421094240679,0.2596610472655726,,0.5830796115805214,0.814886691356989,0.3994881532238091,,0.5058461094997028,0.8630253645101842,0.6077088632361574,,0.6118834822906323
h95j1dx3,llama_seed_ablation_no_lora_ln_fp32_layer26_seed42,llama_seed_ablation_no_lora_ln_fp32_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,26,42,float32,,float32,layernorm,0.37295371294021606,0.1933574229478836,0.0,0.8538743178163657,0.25706680554350025,,0.5897020983102104,0.8157542644711815,0.3689554222120715,,0.5121892988832003,0.8691413582916432,0.6024793388429752,,0.6402714932126696,0.8541134232600653,0.2604696909564647,,0.5715315185472103,0.8214733105142519,0.4122739935543781,,0.5231051939395032,0.8712179103194729,0.6220067862336404,,0.6373717312148295
bqhol3nd,llama_seed_ablation_no_lora_ln_bf16_layer26_seed43,llama_seed_ablation_no_lora_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,bf16,26,43,bfloat16,,bfloat16,layernorm,0.6644741892814636,0.1932820975780487,0.0,0.8575319426373822,0.2579370306942432,,0.600206913016951,0.8092506639214608,0.36524550749269385,,0.4980767700347507,0.8603890915751837,0.5884615384615385,,0.631447963800905,0.8594239379098357,0.26671428073720516,,0.5845929342245122,0.8157158021468958,0.41615590557601617,,0.5094312429063002,0.8638690112160012,0.61915797605253,,0.6138695796094008
ygkqq2lv,llama_seed_ablation_no_lora_ln_fp32_layer26_seed43,llama_seed_ablation_no_lora_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,26,43,float32,,float32,layernorm,0.6746800541877747,0.1932820975780487,0.0,0.8490171771194732,0.2589123524069028,,0.5843701090272435,0.8164043056443995,0.376413303623009,,0.5135421916863411,0.8679119860967199,0.6021917808219178,,0.6384615384615384,0.851669015601563,0.26457410497251604,,0.5709009674455474,0.8232253863218439,0.42357184504196665,,0.5288342010917542,0.8717091581476065,0.6295689073198959,,0.6403508771929824
fx9tw7qt,llama_seed_ablation_no_lora_ln_bf16_layer26_seed44,llama_seed_ablation_no_lora_ln_bf16_layer26_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,no_lora_ln,bf16,26,44,bfloat16,,bfloat16,layernorm,0.41671255230903625,0.12387654185295104,0.0,0.8634000430327471,0.2585931018134408,,0.6053001565111282,0.8120586103121469,0.3629293853447559,,0.5037005597262382,0.8612982774728615,0.5937888198757764,,0.6280542986425339,0.8621882504784774,0.26459381991051456,,0.5848271389194156,0.8159649389782441,0.4121306164672574,,0.5055758733132758,0.8637525408693969,0.6144753415366728,,0.6125455147302218
15kbdtn3,llama_seed_ablation_no_lora_ln_fp32_layer26_seed44,llama_seed_ablation_no_lora_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,26,44,float32,,float32,layernorm,0.4051494896411896,0.12387654185295104,0.0,0.8549085748567056,0.25909698179885365,,0.5898877894792689,0.8212053591413181,0.37333885323949495,,0.5202536010823142,0.869980418278724,0.6027812198815916,,0.6407239819004525,0.8540628862190124,0.2613595858440126,,0.5724323058353,0.8258493520221666,0.4182818336162989,,0.5291765002612283,0.8716793652794166,0.622767210582215,,0.6373717312148295
340i48iq,llama_seed_ablation_no_lora_ln_bf16_layer30_seed42,llama_seed_ablation_no_lora_ln_bf16_layer30_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,no_lora_ln,bf16,30,42,bfloat16,,bfloat16,layernorm,0.43573129177093506,0.1933574229478836,0.0,0.8634964712859138,0.28341789052069427,,0.6199697588667533,0.815910367819467,0.4199323455520167,,0.5218982942939756,0.8654892882631252,0.638390014010954,,0.6441176470588236,0.8591918165166795,0.2572465391335514,,0.5821067613093844,0.8199958980743554,0.3950899307801341,,0.5116291638892392,0.8669696374507228,0.625,,0.6284342932803707
etv76x6y,llama_seed_ablation_no_lora_ln_fp32_layer30_seed42,llama_seed_ablation_no_lora_ln_fp32_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,30,42,float32,,float32,layernorm,0.4311285614967346,0.1933574229478836,0.0,0.8539715326105833,0.28256861809790246,,0.6033901902008117,0.8213785305572422,0.431108750811353,,0.5323765816908508,0.8718463173496566,0.6436927772126144,,0.6518099547511312,0.8495789937640169,0.2569548675346434,,0.5679824166321364,0.8256478139481042,0.40416712419018336,,0.5280775397697588,0.8737719131248616,0.6312548113933796,,0.6464746772591857
m0xee5au,llama_seed_ablation_no_lora_ln_bf16_layer30_seed43,llama_seed_ablation_no_lora_ln_bf16_layer30_seed43,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,no_lora_ln,bf16,30,43,bfloat16,,bfloat16,layernorm,0.719184935092926,0.1932820975780487,0.0,0.858303082382001,0.2830220427393572,,0.6130196036819906,0.8171432883875267,0.4281825836645975,,0.5216064938854551,0.8667637126066361,0.6378460371634433,,0.644343891402715,0.8556878708178712,0.26261332964218975,,0.5820166825805754,0.8212591914358442,0.4123840186928584,,0.5122957464824256,0.8671339534434901,0.6287993920972644,,0.6257861635220126
a2ngq2gi,llama_seed_ablation_no_lora_ln_fp32_layer30_seed43,llama_seed_ablation_no_lora_ln_fp32_layer30_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,30,43,float32,,float32,layernorm,0.719001293182373,0.1932820975780487,0.0,0.8504897714850138,0.28259962313305426,,0.5982969467066345,0.8223173489787909,0.436232308443143,,0.5300687057325517,0.8720363538912383,0.6453963069966084,,0.6588235294117647,0.8478537850014849,0.26157085130225133,,0.5690633613778442,0.8267031283597586,0.4179881977887811,,0.5284018231934711,0.8727992360873191,0.6362859584164056,,0.6386957960940086
e87qj4pw,llama_seed_ablation_no_lora_ln_bf16_layer30_seed44,llama_seed_ablation_no_lora_ln_bf16_layer30_seed44,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,no_lora_ln,bf16,30,44,bfloat16,,bfloat16,layernorm,0.41673025488853455,0.12387654185295104,0.0,0.8618356052740088,0.2873147391760999,,0.6194922672891742,0.8200180882402465,0.43301023997498633,,0.5289545587182004,0.8671694238130114,0.6398693631453335,,0.640950226244344,0.8572327296440635,0.2625783705864986,,0.5793683679535915,0.8224516638698003,0.4113677795009931,,0.5159709586178319,0.8669203934561964,0.6287842612930952,,0.6299238662694472
jc9phw1e,llama_seed_ablation_no_lora_ln_fp32_layer30_seed44,llama_seed_ablation_no_lora_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_ln,fp32,30,44,float32,,float32,layernorm,0.4134432375431061,0.12387654185295104,0.0,0.8541638407913108,0.2835528589531892,,0.6069979043425207,0.826861818433645,0.43449777376772647,,0.5402021381011751,0.8729883667419042,0.6470139771283354,,0.6556561085972851,0.8490425865509704,0.25913912058490374,,0.569783991208316,0.8294486548611874,0.4122087388580243,,0.5341128145999604,0.8732658417980691,0.6327041602465331,,0.6443230718305197
8gapvk83,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed42,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,10,42,bfloat16,,bfloat16,none,0.4748224318027496,0.1933574229478836,0.0,0.8483254559186596,0.15804788826072497,,0.6038942090882563,0.7955975141462109,0.1790777636474966,,0.4571981855320052,0.8429605856585821,0.4216005204944697,,0.568552036199095,0.8463270202861488,0.18505948701126657,,0.5671897238186174,0.7938045729710019,0.2278028855860473,,0.4394220548759616,0.8379529129628543,0.4915975801030697,,0.5509764978483945
2fvxv0sf,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed42,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,10,42,float32,,float32,none,0.4200799763202667,0.1933574229478836,0.0,0.8607528995264492,0.23084406870638757,,0.6234448364591347,0.8124229321541419,0.2984472588480222,,0.5021354484441732,0.8588812313135975,0.5344473761360304,,0.6110859728506788,0.8575352946133927,0.25298393267023717,,0.588232114868395,0.8120196709716561,0.3704658132825411,,0.48979408002594266,0.8557234710378514,0.5863663784435954,,0.6007944389275075
l5feldw7,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed43,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,10,43,bfloat16,,bfloat16,none,0.6488316655158997,0.1932820975780487,0.0,0.8492238340697775,0.1633640033607246,,0.6072631774411756,0.7959795775792062,0.18669789227166275,,0.4627423932938961,0.8442171278142678,0.42603359173126615,,0.5692307692307692,0.8472903566443056,0.19210506789344808,,0.5708829516997856,0.7945182118548927,0.2393565386215504,,0.43967427531662673,0.8387806245333641,0.4953104064314426,,0.5572658060244952
g0cn7tbd,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed43,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,10,43,float32,,float32,none,0.5983733534812927,0.1932820975780487,0.0,0.8606707655433012,0.23801159030092095,,0.6243202376846964,0.8133961971023501,0.31181847510485,,0.5043637424728759,0.8602231290700522,0.5450043693562482,,0.6113122171945702,0.8574132141466134,0.25720858175672506,,0.5895832958005297,0.8128310622955165,0.3808107206405694,,0.4930549300088277,0.8565605284042579,0.5936564931178935,,0.6021185038066865
il8j814l,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed44,llama_seed_ablation_no_lora_no_ln_bf16_layer10_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,10,44,bfloat16,,bfloat16,none,0.4576666951179504,0.12387654185295104,0.0,0.8502708588168157,0.16308339867123345,,0.6123829482452184,0.7957720564718177,0.18545283904270296,,0.4579409502082394,0.8435050329732063,0.4319097502014505,,0.5760180995475113,0.8482293543225523,0.1908891547049442,,0.577026321004558,0.7936230813516635,0.2367632058850802,,0.4354585908083665,0.8377092080052647,0.5020053475935828,,0.5549486924859318
4u7lr7b4,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed44,llama_seed_ablation_no_lora_no_ln_fp32_layer10_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,10,44,float32,,float32,none,0.3800326585769654,0.12387654185295104,0.0,0.8609779180076876,0.23717853549100143,,0.6233917818394037,0.8138794026480873,0.30946385140225136,,0.5047085975011274,0.8600469919386645,0.5431021950864952,,0.6147058823529412,0.8577609072933727,0.25693784853813817,,0.5901237681733835,0.8139569880431824,0.3802009406918817,,0.49413587475453546,0.8564595404902532,0.592303848075962,,0.6004634227077127
txvg4r6r,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed42,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed42,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,20,42,bfloat16,,bfloat16,none,0.4513641595840454,0.1933574229478836,0.0,0.8728587252477422,0.2153124892274811,,0.6395999681672282,0.793733846298686,0.27528758429194766,,0.4761386847759769,0.8388233907401549,0.4904342544791983,,0.5841628959276018,0.8678077113482386,0.2391302167437289,,0.5825391392076675,0.7938099577146225,0.34209544580595175,,0.4645720359594286,0.8402629693692092,0.5536521282186022,,0.5666997682886461
yl02szou,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed42,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,20,42,float32,,float32,none,0.41426706314086914,0.1933574229478836,0.0,0.872156716826425,0.24113064292357184,,0.6291747353900841,0.8131040906254468,0.3352552145158555,,0.5106772422208664,0.8589930635170796,0.5509849362688297,,0.6135746606334842,0.8666111787000847,0.25695352535783705,,0.5846469814617976,0.8140032746910077,0.400584030083059,,0.5054497630929432,0.8620791605209759,0.5987530168946098,,0.6178417742469381
lx3bcps3,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed43,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,bf16,20,43,bfloat16,,bfloat16,none,0.6761640906333923,0.1932820975780487,0.0,0.8706108057566643,0.21635245831843183,,0.6289094622914291,0.7951255864422384,0.2794667605262,,0.4803565270445924,0.8406979084128842,0.4912334197286172,,0.5945701357466063,0.8664683449500425,0.2383805410139533,,0.5855477687498875,0.795966446208381,0.34399954041477565,,0.471057704433675,0.8414745476856107,0.5538363713437897,,0.5710029791459782
ij9e774f,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed43,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,20,43,float32,,float32,none,0.6425083875656128,0.1932820975780487,0.0,0.8692835651436239,0.24292910307495677,,0.6206594689232565,0.8142025430756423,0.34136961987871617,,0.5121627715733348,0.8598404115515387,0.5567754984108639,,0.6210407239819005,0.8649434134874995,0.2570283242787067,,0.5835300052245662,0.8155294620720834,0.40262190335862513,,0.5119354315671897,0.8629823175127218,0.6053448103292963,,0.6242965905329361
dj8rayf0,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed44,llama_seed_ablation_no_lora_no_ln_bf16_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,bf16,20,44,bfloat16,,bfloat16,none,0.45183610916137695,0.12387654185295104,0.0,0.8713475532888777,0.21792319602538585,,0.632782449531793,0.7950885718808036,0.2813522834611076,,0.47929543464997215,0.8403986357293529,0.49170345562490486,,0.5871040723981901,0.8671637587212833,0.23911669431934895,,0.5846830129533213,0.7962225061185796,0.3466036790494596,,0.46622948456951374,0.8416758997898897,0.5525842934150724,,0.5708374710360807
1y7tz09p,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed44,llama_seed_ablation_no_lora_no_ln_fp32_layer20_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,20,44,float32,,float32,none,0.4046417474746704,0.12387654185295104,0.0,0.8711463797188009,0.2429770599109064,,0.6259384035864923,0.8154137978064426,0.3392282958199357,,0.5133034458975515,0.8601691922636722,0.5491505735443589,,0.6210407239819005,0.8661910141470731,0.2577197462289731,,0.587259264597258,0.8169699730017738,0.40397788231410414,,0.5119894788044751,0.8631852892866878,0.6010654337119309,,0.6163522012578616
